고유 ID,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,관리자,지역-1,주문 번호-1,반품?
354,2018-07-17,2018-07-22,표준 배송,JW-15955,신초롱,소비자,서구,대전광역시,대한민국,OFF-SU-10002543,사무용품,일반 사무용품,"Stiletto Scissors, Easy Grip",42462.09,3,0.45,-30151.71,금나나,충청,,
355,2018-07-17,2018-07-22,표준 배송,JW-15955,신초롱,소비자,서구,대전광역시,대한민국,OFF-LA-10002020,사무용품,라벨,"Novimex Color Coded Labels, 5000 Label Set",57491.28,8,0.45,-23047.92,금나나,충청,,
356,2018-11-07,2018-11-10,특급 배송,AR-10570,차진혁,소비자,동작구,서울특별시,대한민국,OFF-BI-10001904,사무용품,바인더,"Cardinal Binder Covers, Durable",35113.5,3,0.15,13999.5,김성식,수도권,,
357,2018-11-07,2018-11-10,특급 배송,AR-10570,차진혁,소비자,동작구,서울특별시,대한민국,OFF-FA-10001375,사무용품,파스너,"Accos Clamps, 12 Pack",31657.23,3,0.45,-21311.37,김성식,수도권,,
358,2018-01-14,2018-01-19,표준 배송,JS-16030,김서연,소비자,안양시,경기도,대한민국,OFF-FA-10001925,사무용품,파스너,"Advantus Staples, 12 Pack",11545.38,2,0.45,-4244.22,김성식,수도권,,
361,2018-01-10,2018-01-15,표준 배송,AS-10225,윤소율,기업 고객,영월군,강원도,대한민국,OFF-LA-10001548,사무용품,라벨,"Avery Shipping Labels, Adjustable",49725,5,0,11934,박진석,강원,,
366,2018-08-22,2018-08-24,특급 배송,CS-12175,이한울,기업 고객,광명시,경기도,대한민국,FUR-BO-10001501,가구,책장,"Bush Classic Bookcase, Metal",1261148.4,3,0,542262.6,김성식,수도권,,
367,2018-08-22,2018-08-24,특급 배송,CS-12175,이한울,기업 고객,광명시,경기도,대한민국,OFF-BI-10000006,사무용품,바인더,"Ibico Binder, Durable",138556.8,8,0,28886.4,김성식,수도권,,
368,2018-08-22,2018-08-24,특급 배송,CS-12175,이한울,기업 고객,광명시,경기도,대한민국,FUR-CH-10000994,가구,의자,"Harbour Creations Rocking Chair, Black",1032872.4,7,0,175429.8,김성식,수도권,,
369,2018-11-17,2018-11-23,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,OFF-AR-10000242,사무용품,필기구,"BIC Pencil Sharpener, Blue",88770.6,3,0,15973.2,김성식,수도권,,
375,2018-05-31,2018-06-02,특급 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,TEC-AC-10001312,사무기기,악세사리,"Logitech Numeric Keypad, Erganomic",135037.8,3,0,43146,정신,호남,,
376,2018-05-31,2018-06-02,특급 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,OFF-FA-10002177,사무용품,파스너,"OIC Clamps, Metal",40575.6,2,0,3243.6,정신,호남,,
377,2018-05-31,2018-06-02,특급 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,OFF-ST-10002161,사무용품,수납용품,"Tenex Trays, Single Width",331948.8,6,0,139352.4,정신,호남,,
378,2018-05-31,2018-06-02,특급 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,FUR-CH-10003009,가구,의자,"Novimex Swivel Stool, Adjustable",1021734,6,0,255387.6,정신,호남,,
383,2018-03-03,2018-03-07,표준 배송,EA-14035,노혜미,기업 고객,양산시,경상남도,대한민국,OFF-BI-10000854,사무용품,바인더,"Acco Binder Covers, Economy",61138.8,5,0.1,3304.8,최진수,영남,,
387,2018-01-30,2018-01-30,당일 배송,TS-21205,손지원,기업 고객,진천군,충청북도,대한민국,OFF-BI-10003166,사무용품,바인더,"Cardinal Hole Reinforcements, Durable",20930.4,3,0,6885,금나나,충청,,
388,2018-06-30,2018-07-04,표준 배송,RH-19600,남상훈,소비자,종로구,서울특별시,대한민국,FUR-BO-10001668,가구,책장,"Ikea Floating Shelf Set, Pine",220655.988,2,0.37,-115638.012,김성식,수도권,,
391,2018-12-13,2018-12-19,표준 배송,BT-11680,장재찬,소비자,동구,울산광역시,대한민국,OFF-AP-10000675,사무용품,가전,"Hamilton Beach Stove, White",3307737.6,6,0,429991.2,최진수,영남,IN-2018-58460,Yes
392,2018-12-13,2018-12-19,표준 배송,BT-11680,장재찬,소비자,동구,울산광역시,대한민국,OFF-SU-10003473,사무용품,일반 사무용품,"Elite Trimmer, Steel",125674.2,3,0,50214.6,최진수,영남,IN-2018-58460,Yes
393,2018-12-13,2018-12-19,표준 배송,BT-11680,장재찬,소비자,동구,울산광역시,대한민국,FUR-BO-10001598,가구,책장,"Bush Corner Shelving, Pine",1022774.4,8,0,460224,최진수,영남,IN-2018-58460,Yes
396,2018-06-09,2018-06-09,당일 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,OFF-ST-10000752,사무용품,수납용품,"Fellowes File Cart, Wire Frame",333858.24,4,0.4,5459.04,김성식,수도권,,
400,2018-09-20,2018-09-23,빠른 배송,EH-14125,민보미,홈 오피스,서구,대구광역시,대한민국,OFF-LA-10003435,사무용품,라벨,"Harbour Creations File Folder Labels, Laser Printer Compatible",16028.28,2,0.1,4400.28,최진수,영남,,
401,2018-06-17,2018-06-22,표준 배송,SV-20935,하종호,소비자,중구,울산광역시,대한민국,TEC-CO-10001410,사무기기,복사기,"Canon Personal Copier, High-Speed",388148.76,3,0.1,-30275.64,최진수,영남,,
402,2018-06-17,2018-06-22,표준 배송,SV-20935,하종호,소비자,중구,울산광역시,대한민국,OFF-ST-10003306,사무용품,수납용품,"Eldon File Cart, Single Width",471374.64,4,0.1,-110.16,최진수,영남,,
403,2018-06-17,2018-06-22,표준 배송,SV-20935,하종호,소비자,중구,울산광역시,대한민국,OFF-BI-10002329,사무용품,바인더,"Avery 3-Hole Punch, Durable",53923.32,2,0.1,23935.32,최진수,영남,,
404,2018-06-17,2018-06-22,표준 배송,SV-20935,하종호,소비자,중구,울산광역시,대한민국,FUR-CH-10002626,가구,의자,"Hon Steel Folding Chair, Adjustable",231088.14,3,0.1,100089.54,최진수,영남,,
407,2018-12-25,2018-12-27,빠른 배송,MO-17800,장미영,홈 오피스,남구,울산광역시,대한민국,FUR-CH-10001204,가구,의자,"Harbour Creations Steel Folding Chair, Red",89863.02,1,0.1,28938.42,최진수,영남,,
421,2018-08-13,2018-08-18,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,TEC-CO-10003951,사무기기,복사기,"HP Copy Machine, High-Speed",1242819,5,0,273411,최진수,영남,,
422,2018-08-13,2018-08-18,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,OFF-LA-10000471,사무용품,라벨,"Smead Shipping Labels, 5000 Label Set",85680,7,0,38556,최진수,영남,,
423,2018-08-13,2018-08-18,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,OFF-LA-10003396,사무용품,라벨,"Avery Color Coded Labels, Laser Printer Compatible",40667.4,3,0,8904.6,최진수,영남,,
424,2018-08-13,2018-08-18,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,OFF-SU-10000997,사무용품,일반 사무용품,"Fiskars Shears, Easy Grip",351716.4,7,0,73684.8,최진수,영남,,
426,2018-03-07,2018-03-11,표준 배송,TG-21310,남주석,소비자,여주시,경기도,대한민국,OFF-PA-10001818,사무용품,종이,"Green Bar Note Cards, Multicolor",173043,5,0,39780,김성식,수도권,,
432,2018-04-05,2018-04-10,표준 배송,WB-21850,유미리,소비자,성주군,경상북도,대한민국,FUR-FU-10004730,가구,가구류,"Rubbermaid Light Bulb, Erganomic",26001.432,2,0.27,-8576.568,최진수,영남,,
434,2018-10-24,2018-10-27,특급 배송,JG-15115,진미혜,소비자,괴산군,충청북도,대한민국,OFF-AR-10001965,사무용품,필기구,"BIC Markers, Easy-Erase",163404,6,0,35802,금나나,충청,,
443,2018-06-08,2018-06-11,빠른 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,TEC-AC-10001312,사무기기,악세사리,"Logitech Numeric Keypad, Erganomic",90025.2,2,0,28764,김성식,수도권,,
444,2018-06-08,2018-06-11,빠른 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,OFF-EN-10000904,사무용품,봉투,"Ames Mailers, with clear poly window",120533.4,3,0,26438.4,김성식,수도권,,
445,2018-06-08,2018-06-11,빠른 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,OFF-LA-10003141,사무용품,라벨,"Hon Shipping Labels, Laser Printer Compatible",23194.8,2,0,11566.8,김성식,수도권,,
446,2018-06-08,2018-06-11,빠른 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,OFF-AP-10003917,사무용품,가전,"KitchenAid Stove, Silver",1164636,2,0,489110.4,김성식,수도권,,
451,2018-11-15,2018-11-15,당일 배송,LO-17170,손잔디,기업 고객,동작구,서울특별시,대한민국,OFF-AR-10001208,사무용품,필기구,"Binney & Smith Canvas, Water Color",166892.4,3,0,80049.6,김성식,수도권,,
452,2018-01-22,2018-01-28,표준 배송,MH-17440,류정미,기업 고객,울진군,경상북도,대한민국,OFF-FA-10004910,사무용품,파스너,"Advantus Staples, Assorted Sizes",33904.8,4,0,2325.6,최진수,영남,,
453,2018-01-22,2018-01-28,표준 배송,MH-17440,류정미,기업 고객,울진군,경상북도,대한민국,OFF-AR-10003110,사무용품,필기구,"Sanford Sketch Pad, Water Color",99266.4,2,0,21787.2,최진수,영남,,
460,2018-09-23,2018-09-30,표준 배송,SC-20725,나호철,소비자,구로구,서울특별시,대한민국,OFF-FA-10000353,사무용품,파스너,"Accos Staples, Metal",45165.6,4,0,367.2,김성식,수도권,,
463,2018-08-04,2018-08-06,특급 배송,EB-14170,서선엽,소비자,사하구,부산광역시,대한민국,OFF-PA-10002073,사무용품,종이,"Green Bar Parchment Paper, 8.5 x 11",63709.2,3,0,24786,최진수,영남,,
464,2018-10-19,2018-10-24,표준 배송,RP-19270,장주연,기업 고객,남구,대구광역시,대한민국,OFF-AR-10002747,사무용품,필기구,"Boston Canvas, Fluorescent",111996,2,0,44798.4,최진수,영남,,
470,2018-05-08,2018-05-10,특급 배송,SC-20800,손슬현,소비자,아산시,충청남도,대한민국,FUR-FU-10001351,가구,가구류,"Rubbermaid Photo Frame, Black",95013,2,0.1,6334.2,금나나,충청,,
472,2018-11-20,2018-11-24,표준 배송,ZC-21910,이유영,소비자,부산진구,부산광역시,대한민국,TEC-PH-10001884,사무기기,전화기,"Nokia Office Telephone, Full Size",365841.36,6,0.1,-24492.24,최진수,영남,,
473,2018-11-20,2018-11-24,표준 배송,ZC-21910,이유영,소비자,부산진구,부산광역시,대한민국,OFF-ST-10001638,사무용품,수납용품,"Tenex File Cart, Single Width",494287.92,4,0.1,104321.52,최진수,영남,,
486,2018-09-04,2018-09-08,표준 배송,MZ-17515,손예준,기업 고객,합천군,경상남도,대한민국,OFF-BI-10003025,사무용품,바인더,"Cardinal Binding Machine, Durable",104590.8,2,0,18788.4,최진수,영남,,
489,2018-12-30,2019-01-03,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,OFF-PA-10003731,사무용품,종이,"Enermax Note Cards, Premium",50338.53,3,0.45,-4649.67,김성식,수도권,,
490,2018-12-30,2019-01-03,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,FUR-CH-10003692,가구,의자,"SAFCO Swivel Stool, Set of Two",260390.7,2,0.25,-48608.1,김성식,수도권,,
491,2018-12-30,2019-01-03,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,TEC-CO-10001726,사무기기,복사기,"HP Fax and Copier, High-Speed",340298.01,3,0.35,-57654.99,김성식,수도권,,
492,2018-05-13,2018-05-13,당일 배송,PC-19000,한재우,홈 오피스,경주시,경상북도,대한민국,OFF-EN-10004526,사무용품,봉투,"GlobeWeis Mailers, Recycled",68574.6,2,0.1,26652.6,최진수,영남,,
493,2018-05-13,2018-05-13,당일 배송,PC-19000,한재우,홈 오피스,경주시,경상북도,대한민국,OFF-AR-10003684,사무용품,필기구,"BIC Sketch Pad, Fluorescent",45826.56,1,0.1,13237.56,최진수,영남,,
494,2018-05-13,2018-05-13,당일 배송,PC-19000,한재우,홈 오피스,경주시,경상북도,대한민국,OFF-BI-10003142,사무용품,바인더,"Acco Binder Covers, Clear",23464.08,2,0.1,-2607.12,최진수,영남,,
495,2018-05-13,2018-05-13,당일 배송,PC-19000,한재우,홈 오피스,경주시,경상북도,대한민국,OFF-EN-10002140,사무용품,봉투,"Jiffy Business Envelopes, Recycled",33708.96,2,0.1,8188.56,최진수,영남,,
507,2018-06-04,2018-06-08,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,OFF-BI-10003309,사무용품,바인더,"Wilson Jones Binder Covers, Clear",54315,5,0,13464,김성식,수도권,,
508,2018-06-04,2018-06-08,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,OFF-EN-10003508,사무용품,봉투,"GlobeWeis Peel and Seal, with clear poly window",25428.6,1,0,11934,김성식,수도권,,
509,2018-06-04,2018-06-08,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,TEC-PH-10004509,사무기기,전화기,"Nokia Audio Dock, Cordless",1383854.4,8,0,442598.4,김성식,수도권,,
512,2018-05-10,2018-05-16,표준 배송,CP-12340,고성새,기업 고객,진안군,전라북도,대한민국,FUR-TA-10002860,가구,탁자,"Hon Training Table, with Bottom Storage",67870.8,1,0.8,-128979,정신,호남,,
513,2018-05-10,2018-05-16,표준 배송,CP-12340,고성새,기업 고객,진안군,전라북도,대한민국,FUR-FU-10002525,가구,가구류,"Deflect-O Door Stop, Erganomic",104211.36,3,0.2,35085.96,정신,호남,,
514,2018-10-16,2018-10-22,표준 배송,AF-10885,고혜정,소비자,서귀포시,제주특별자치도,대한민국,FUR-CH-10001203,가구,의자,"Novimex Steel Folding Chair, Set of Two",566134.272,9,0.27,-178547.328,정신,호남,,
515,2018-09-02,2018-09-07,표준 배송,DB-13555,강창현,기업 고객,동구,대전광역시,대한민국,FUR-CH-10000974,가구,의자,"Harbour Creations Executive Leather Armchair, Black",869547.96,2,0.1,193226.76,금나나,충청,,
516,2018-09-02,2018-09-07,표준 배송,DB-13555,강창현,기업 고객,동구,대전광역시,대한민국,OFF-PA-10004573,사무용품,종이,"Enermax Memo Slips, Premium",14375.88,1,0.1,3665.88,금나나,충청,,
517,2018-12-26,2018-12-26,당일 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,OFF-ST-10004847,사무용품,수납용품,"Tenex File Cart, Blue",135864,1,0,62485.2,김성식,수도권,,
523,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004527,사무용품,파스너,"Advantus Thumb Tacks, Bulk Pack",27723.6,2,0,4957.2,금나나,충청,,
524,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-SU-10004766,사무용품,일반 사무용품,"Kleencut Shears, Easy Grip",98715.6,2,0,45349.2,금나나,충청,,
525,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-SU-10000207,사무용품,일반 사무용품,"Kleencut Box Cutter, High Speed",106029,3,0,25428.6,금나나,충청,,
526,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,TEC-CO-10002658,사무기기,복사기,"Hewlett Ink, Laser",606614.4,4,0,297187.2,금나나,충청,,
527,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004298,사무용품,파스너,"Stockwell Staples, Bulk Pack",22032,2,0,8139.6,금나나,충청,,
528,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10003838,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",55447.2,4,0,9914.4,금나나,충청,,
529,2018-11-21,2018-11-23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-AP-10003497,사무용품,가전,"KitchenAid Microwave, Red",1266105.6,4,0,443088,금나나,충청,,
530,2018-09-05,2018-09-11,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,FUR-CH-10004065,가구,의자,"SAFCO Bag Chairs, Adjustable",119179.35,3,0.25,-14389.65,김성식,수도권,,
531,2018-08-12,2018-08-16,표준 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,OFF-SU-10003789,사무용품,일반 사무용품,"Fiskars Box Cutter, Steel",71236.8,2,0,28458,김성식,수도권,,
532,2018-12-29,2018-12-31,특급 배송,AH-10075,차정혁,기업 고객,동구,부산광역시,대한민국,OFF-AP-10003032,사무용품,가전,"Hoover Stove, Red",1565566.38,3,0.1,-104459.22,최진수,영남,,
541,2018-07-18,2018-07-25,표준 배송,HJ-14875,주경헌,홈 오피스,안양시,경기도,대한민국,OFF-FA-10003437,사무용품,파스너,"Accos Clamps, Bulk Pack",59302.8,3,0,15973.2,김성식,수도권,,
542,2018-07-18,2018-07-25,표준 배송,HJ-14875,주경헌,홈 오피스,안양시,경기도,대한민국,FUR-FU-10004064,가구,가구류,"Rubbermaid Door Stop, Erganomic",43268.4,1,0,20318.4,김성식,수도권,,
543,2018-08-11,2018-08-15,표준 배송,BM-11140,오선주,소비자,보령시,충청남도,대한민국,OFF-BI-10003784,사무용품,바인더,"Ibico Index Tab, Economy",38225.52,4,0.1,15214.32,금나나,충청,,
544,2018-08-11,2018-08-15,표준 배송,BM-11140,오선주,소비자,보령시,충청남도,대한민국,OFF-LA-10000271,사무용품,라벨,"Harbour Creations Shipping Labels, Alphabetical",31065.12,3,0.1,12705.12,금나나,충청,,
547,2018-12-27,2018-12-31,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,FUR-FU-10000496,가구,가구류,"Eldon Clock, Duo Pack",42129.468,1,0.27,11529.468,김성식,수도권,,
548,2018-12-27,2018-12-31,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,TEC-CO-10000560,사무기기,복사기,"Hewlett Ink, High-Speed",188770.176,2,0.37,-104928.624,김성식,수도권,,
549,2018-12-27,2018-12-31,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-AR-10000578,사무용품,필기구,"BIC Pencil Sharpener, Fluorescent",102506.328,4,0.17,-12427.272,김성식,수도권,,
